Внутренний идентификатор;Снимаем;Реестровый номер с площадки;Название;Дата публикации в системе;Дата окончания;Цена;Валюта;Заказчик;ИНН заказчика;Площадка;Ссылка на тендер;Регион;Документация
71853834825;1;162842;162842 162842 Уведомление о продлении срока проведения запроса информации на поставку планшетов г. Липецк;11.08.2022 8:53;17.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51665;город Москва;
71853985271;1;162848;162848 162848 Уведомление о продлении срока проведения запроса информации на поставку коммутаторы г. Уфа;11.08.2022 10:53;12.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51672;город Москва;
71853985272;0;162861;162861 Международное ТЭО МТС и ГК 2022;11.08.2022 10:53;19.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51676;город Москва;
71854022168;1;162865;162865 162865 Уведомление о продлении срока проведения запроса информации на поставку компьютерного оборудования г. Улан-Уде;11.08.2022 11:14;15.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51679;город Москва;
71854068921;0;2473879;Открытый запрос предложений на выполнение работ по устройству перегородки копировальной комнаты административно-техническом офисе по адресу: г. Южно-Сахалинск, пр. Мира, д. 245.;11.08.2022 12:02;17.08.2022 9:00;-;RUB;"ПАО ""МТС"" 7740000076";7740000076;223.rts-tender.ru;https://223.rts-tender.ru/supplier/auction/Trade/View.aspx?Id=2473879;город Москва;http://www.tenderland.ru/getarch.php?id=71854068921&module=commerce
71854099454;0;162071;162071 УВЕДОМЛЕНИЕ о проведении открытого запроса предложений на право заключения рамочного договора выполнение услуг аварийного энергоснабжения (дизеления) на действующих объектах связи филиалов ПАО МТС в регионах Сибири в 2022-2024г.г. (Торги № 162071);11.08.2022 12:14;25.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51692;город Москва;
71854393936;0;SBR028-2208110018;Открытый запрос цен на услуги по обследованию инфраструктуры Windows Active Directory, и выполнению работ по устранению ошибок и уязвимостей для ПАО «МТС Банк».;11.08.2022 16:10;15.08.2022 16:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/5/0/0/1012828;город Москва;http://www.tenderland.ru/getarch.php?id=71854393936&module=commerce
71855697464;0;162905;162905 Уведомление о проведении открытого запроса предложений на право заключения договора на выполнение комплекса работ по поставке, монтажу, пуско-наладочным работам и вводу в эксплуатацию системы отопления (включая сдачу Заказчику всей необходимой исполнительной документации, предусмотренной действующими нормами) в административно-техническом офисе по адресу: г. Южно-Сахалинск, пр. Мира, д. 245.. (Торги № 162905).;12.08.2022 9:52;24.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51729;город Москва;
71855885153;0;160615;160615 Уведомление о проведении открытого запроса предложений на право заключения рамочного договора на поставку Модульных Центров Обработки Данных. Торги № 160615;12.08.2022 12:12;06.09.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51740;город Москва;
71856076062;0;162943;162943 162943 Уведомление о продлении срока проведения запроса информации на поставку волоконно-оптический кабеля г. Калининград;12.08.2022 14:52;18.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51748;город Москва;
71856076063;1;162944;162944 162944 Уведомление о продлении срока проведения запроса информации на поставку трекеров г. Ставрополь;12.08.2022 14:52;16.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51750;город Москва;
71856077772;0;162945;162945 162945 Уведомление о продлении срока проведения запроса информации на поставку ВШУ Республика Башкортостан;12.08.2022 15:00;13.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51752;город Москва;
71856146409;1;162947;162947 162947-2 Уведомление о продлении срока проведения запроса информации на поставку спутниковых телефонов г. Хабаровск;12.08.2022 15:52;25.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51754;город Москва;
71856182691;0;SBR028-2208120015;Сертификация сервера Sitronics на соответствие требованиям НПА №144 Правил применения оборудования коммутации и маршрутизации пакетов информации;12.08.2022 16:10;29.08.2022 18:00;-;RUB;"АО ""СИТРОНИКС"" 7735116621";7735116621;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1013625;город Москва;http://www.tenderland.ru/getarch.php?id=71856182691&module=commerce
71860753015;1;162973;162973 162973 Уведомление о проведении запроса информации на поставку вызывных антивандальных г. Нижний Новгород;15.08.2022 8:12;17.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51770;город Москва;
71860888663;0;ГП232311;Выполнение комплекса работ по поставке, монтажу, пуско-наладочным работам и вводу в эксплуатацию системы отопления (включая сдачу Заказчику всей необходимой исполнительной документации, предусмотренной действующими нормами) в административно-техническом офисе по адресу: г. Южно-Сахалинск, пр. Мира, д. 245.;15.08.2022 10:05;24.08.2022 10:00;-;RUB;ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО МОБИЛЬНЫЕ ТЕЛЕСИСТЕМЫ 7740000076;7740000076;etpgpb.ru;https://etpgpb.ru/procedure/tender/etp/668602-vypolnenie-kompleksa-rabot-po-postavke-montazhu-pusko-naladochnym-rabotam-i-vvodu-v-ekspluatatsiyu-sistemy-otopleniya-vklyuchaya-sdachu-zakazchiku-vsey-neobhodimoy-ispolnitelnoy-dokumentatsii-predusmotrennoy-deystvuyuschimi-normami-v-administrativno-tehnicheskom-ofise-po-adresu-g-yuzhno-sahalinsk-pr-mira-d-245/;город Москва;http://www.tenderland.ru/getarch.php?id=71860888663&module=commerce
71860912403;0;2476201;Монтаж системы отопления в офисе ПАО МТС в г. Южно-Сахалинск;15.08.2022 10:42;24.08.2022 12:00;-;RUB;"ПАО ""МТС"" 7740000076";7740000076;223.rts-tender.ru;https://223.rts-tender.ru/supplier/auction/Trade/View.aspx?Id=2476201;город Москва;http://www.tenderland.ru/getarch.php?id=71860912403&module=commerce
71860998326;1;162092;162092 УВЕДОМЛЕНИЕ О проведении открытого запроса предложений на поставку коммутаторов ЦОД ГК МТС ЗаК (162092).;15.08.2022 11:53;29.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51779;город Москва;
71860998329;1;162997;162997 162997 Уведомление о проведении запроса информации на поставку ОС Астра Линукс г. Североморск;15.08.2022 11:53;15.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51786;город Москва;
71861036270;0;SBR028-2208150005;закупка устройств самообслуживания с предустановленным ПО TellMe7 и услуг по техническому сопровождению устройств самообслуживания для ПАО «МТС-Банк»;15.08.2022 12:09;22.08.2022 12:00;-;RUB;"ПАО ""МТС-Банк"" 7702045051";7702045051;utp.sberbank-ast.ru;https://utp.sberbank-ast.ru/VIP/NBT/PurchaseView/632/0/0/1014049;город Москва;http://www.tenderland.ru/getarch.php?id=71861036270&module=commerce
71861074900;1;162778;162778 162778 Уведомление о проведении открытого запроса предложений на право заключения договора на поставку ключей для программатора для ПАО МТС;15.08.2022 12:53;17.08.2022 0:00;-;RUB;ПАО «МТС»;7740000076;tenders.mts.ru;https://tenders.mts.ru/tenders/51791;город Москва;
